200000112,7000,G
200000115,5100,G
200000119,7001,G
200000144,99,G
200000145,3002,G
200000152,42750,G
200000186,42979,G
200000196,36192,G
200000199,32143,G
200000201,42980,G
200000205,8800,G
200000239,22,G
200000240,42788,G
200000262,G5100,G
200000266,19,G
200000269,123A,G
200000270,123B,G
200000273,1005,G
233000011,34,G
233000012,12420,G
220000011,31-20,G
239000005,11355,G
239000006,42825,G
239000007,11414,G
239000010,42886,G
239000011,42978,G
239000012,5,G
239000013,42947,G
239000014,31-13,G
239000016,11749,G
239000018,11871,G
239000024,1330-44,G
239000027,12055,G
239000028,12086,G
239000029,11475,G
239000031,12114,G
239000032,12175,G
239000033,12206,G
239000034,12236,G
239000036,12298,G
239000037,11567,G
239000038,43039,G
239000040,11628,G
239000041,43100,G
239000042,11902,G
239000043,11933,G
239000044,11963,G
239000045,11994,G
239000046,12328,G
239000047,12359,G
239000048,12389,G
239000049,11689,G
239000056,31-15,G
239000058,33-14,G
239000059,31-14,G
239000062,33-16,G
239000064,32-13,G
239000065,32-14,G
239000066,32-15,G
239000068,32-17,G
239000070,32-19,G
239000072,32-21,G
239000073,32-22,G
239000076,31-16,G
239000078,31-17,G
239000079,32-27,G
239000082,31-18,G
239000083,32-26,G
239000084,33-18,G
239000098,33-32,G
239000101,33-35,G
239000102,33-36,G
239000104,8005,G
239000106,33-38,G
239000110,1330-2,G
239000111,1330-4,G
239000112,33-40,G
239000113,31-19,G
239000117,33-53,G
239000119,33-55,G
239000120,18264,G
239000121,18295,G
239000122,18323,G
239000123,18354,G
239000124,18384,G
239000126,11720,G
239000127,33-24,G
239000001,11810,G
239000002,12145,G
216000001,707,G
216000002,66,G
216000003,71,G
216000004,22,G
216000006,125,G
216000007,123,G
216000008,25965,G
216000009,727-1,G
216000031,727,G
216000035,25934,G
216000062,8848,G
207000016,1,G
207000019,3,G
207000021,7,G
207000025,11,G
207000026,133,G
207000027,36,G
207000033,23,G
207000034,5,G
207000035,8,G
207000048,43072,G
207000052,42740,G
207000055,10990,G
207000059,42758,G
207000073,36(심야),G
207000083,42948,G
207000087,42741,G
238000001,35,G
238000015,39,G
238000017,14246,G
238000020,14336,G
236000217,77,G
236000218,42795,G
236000048,72,G
236000049,138,G
236000056,42767,G
236000057,2,G
236000063,138-6,G
236000117,1,G
236000141,3,G
236000194,88,G
236000215,21947,G
236000216,26696,G
236000001,20455,G
236000009,20637,G
236000012,53,G
236000013,55,G
236000015,63,G
236000019,20821,G
236000023,73,G
236000025,21916,G
236000039,60,G
236000040,20121,G
236000041,56,G
236000044,62,G
236000046,57,G
236000145,68,G
236000146,67,G
236000182,75,G
236000196,31778,G
236000197,31837,G
236000198,31898,G
236000199,31809,G
236000200,32509,G
236000201,32540,G
236000202,89,G
236000204,31868,G
236000208,86,G
236000209,31413,G
236000210,26665,G
214000113,17,G
214000149,22,G
214000189,42979,G
214000243,42749,G
214000246,18507,G
214000247,42980,G
214000001,2,G
214000006,42768,G
214000014,42736,G
214000018,20,G
214000022,50,G
214000035,35065,G
214000036,13,G
214000038,14,G
214000039,9,G
214000042,21,G
214000043,16,G
214000046,27,G
214000047,29,G
214000048,42856,G
214000049,3,G
214000050,36,G
214000051,35,G
213000002,21,G
213000003,27,G
213000004,12,G
213000005,17,G
213000006,1,G
213000007,43040,G
213000008,11,G
213000009,39,G
213000010,22,G
213000011,43041,G
213000012,100,G
213000014,43042,G
213000015,3001,G
213000016,101,G
213000017,2,G
213000019,3002,G
213000025,77A,G
213000026,77B,G
221000025,35065,G
221000032,75,G
221000033,1680,G
222000026,93,G
222000050,51,G
222000051,3,G
222000052,95,G
234000029,96,G
234000031,1115-6,G
234000050,1650,G
234000058,92,G
234000071,52,G
200000108,3003,G
200000109,7002,G
200000175,5300,G
200000193,1241827,G
200000233,3900(수원),G
208000001,15,G
208000002,42781,G
208000003,43040,G
208000004,43041,G
208000005,43044,G
208000006,43042,G
208000025,10,G
208000026,917,G
208000027,3030,G
208000029,22,G
208000031,19,G
208000032,87,G
208000033,42750,G
210000062,20,G
210000063,27,G
210000064,19,G
210000075,98,G
210000080,35796,G
212000005,95,G
208000064,91,G
235000002,78,G
235000004,77,G
235000006,73,G
235000007,76,G
235000011,75,G
235000017,72,G
235000019,80,G
235000021,82,G
235000022,83,G
235000023,26665,G
235000024,30317,G
235000025,30348,G
235000027,26724,G
235000028,28126,G
235000083,33239,G
235000084,90,G
207000018,28,G
207000037,50,G
207000039,51,G
207000041,20090,G
207000042,55,G
207000053,31,G
235000020,118,G
235000033,18264,G
235000034,18295,G
235000080,19,G
235000081,42754,G
235000085,1100,G
200000105,15,G
233000067,1004-1,G
233000075,340,G
233000077,1000,G
233000084,330-1,G
233000117,340-1,G
233000125,1008,G
233000134,1001,G
233000140,1002,G
233000251,42781,G
233000253,150,G
233000004,1004,G
233000005,330,G
210000040,57,G
210000049,20455,G
210000052,20821,G
210000004,55,G
210000005,20090,G
210000006,53,G
210000007,56,G
214000060,84,G
214000061,30713,G
214000062,30682,G
214000067,85,G
214000069,30011,G
214000070,86,G
214000072,31048,G
214000078,87,G
214000079,96,G
214000080,93,G
214000081,91,G
214000083,33270,G
214000084,34335,G
214000085,94,G
214000091,89,G
214000115,30773,G
214000148,99,G
214000153,30803,G
214000155,31837,G
214000156,310,G
214000159,320-1,G
214000160,810,G
214000161,310-2,G
214000166,940,G
214000169,313,G
214000170,29983,G
214000171,302,G
214000173,33604,G
214000177,300,G
214000178,300-1,G
214000179,310-1,G
214000180,320,G
214000183,30348,G
214000184,30376,G
214000187,870,G
214000188,310-3,G
214000192,35796,G
214000193,29221,G
214000238,302-1,G
214000052,80,G
214000053,98,G
214000054,29952,G
214000055,29587,G
214000056,83,G
214000058,30317,G
214000059,30742,G
218000006,97,G
218000007,1001,G
218000018,88A,G
218000019,88B,G
232000003,96,G
232000004,95,G
210000041,58,G
210000042,59,G
210000043,60,G
210000057,21916,G
210000069,21551,G
210000072,21186,G
210000093,77,G
210000048,15,G
210000061,66,G
210000009,52,G
223000008,7,G
223000010,42921,G
223000019,71,G
223000022,21,G
223000023,22,G
223000077,31,G
223000082,111,G
223000099,8,G
223000100,202,G
223000102,202-1,G
223000105,9,G
223000107,32,G
223000109,32874,G
223000110,32905,G
223000127,M5532,G
223000128,11(학통),G
223000129,12(학통),G
223000025,77,G
223000026,50,G
223000032,701,G
223000056,708,G
223000057,72,G
223000058,73,G
223000071,78,G
233000088,333,G
233000090,42796,G
233000093,80,G
233000104,43040,G
233000105,79,G
233000114,709,G
233000115,709-1,G
233000122,76,G
233000128,712,G
233000130,26665,G
233000145,702,G
233000252,710,G
233000259,81,G
233000263,2000A,G
233000264,2000B,G
229000021,2000,G
218000015,M7119,G
218000107,60,G
232000009,81,G
232000013,842,G
232000014,841,G
232000015,53,G
232000031,102,G
232000032,101,G
232000035,83,G
232000036,201,G
232000037,202,G
232000038,86,G
232000039,31413,G
232000056,90,G
232000065,29587,G
232000070,22,G
232000074,20,G
232000076,33,G
232000089,32874,G
232000092,7000,G
232000095,21,G
222000076,7007,G
222000090,8012,G
222000096,42924,G
222000125,74,G
222000129,1865326,G
222000002,707,G
222000005,42795,G
222000006,71,G
222000008,88,G
222000013,23,G
222000014,73,G
222000016,42923,G
222000019,42920,G
236000050,11,G
222000075,2000,G
222000098,42856,G
222000110,5,G
222000111,42979,G
222000122,36526,G
222000128,36557,G
222000165,169,G
221000003,1000,G
222000004,202,G
222000009,9,G
222000012,202-1,G
222000017,42887,G
222000020,42888,G
227000001,42885,G
227000002,81,G
227000003,30,G
227000004,42765,G
227000005,112-5,G
227000006,42824,G
227000015,83,G
227000016,9302,G
227000017,31,G
227000018,82,G
227000019,9303,G
227000035,33,G
227000036,87,G
229000111,M7426,G
229000112,M7625,G
218000012,M7106,G
218000105,M7731,G
234001568,721,G
234001570,116-2,G
233000131,6001화성,G
233000133,116-3,G
233000135,8501,G
233000136,6002,G
233000141,201,G
233000142,1498227,G
233000144,202,G
233000254,203,G
233000265,4403,G
233000266,6003,G
234000068,720-3,G
234000314,1560,G
220000012,6,G
229000030,100,G
229000035,333,G
229000060,330,G
229000063,850,G
218000001,85,G
218000002,31048,G
218000108,733,G
219000008,55,G
213000024,8507,G
229000102,M7111,G
225000004,100,G
235000014,11,G
241000080,8427,G
241000460,8133,G
241000800,8142,G
241000830,1801,G
241000840,8153,G
241001090,8429,G
241001620,8416,G
241001720,8464,G
241002400,8806,G
241002610,8105,G
241003000,4800,G
241003340,8118,G
241003400,8154,G
241003600,3300,G
241003770,8113,G
241003980,8822,G
241004210,8463,G
241004220,3001,G
241004230,3002,G
241004250,3003,G
241004260,3005A,G
241004280,3000,G
241004320,8805,G
241005840,8849,G
241005870,8842,G
241005880,8843,G
241005890,8844,G
241005900,7100,G
241005910,5100,G
241005920,5300,G
241005940,5200,G
241005950,7400,G
241005960,7300,G
241005970,7200,G
241005980,8829,G
241005990,5400,G
241006020,3700,G
241006050,5600,G
241006811,5000,G
241000090,8426,G
241000740,8103,G
241000810,1310,G
241000820,8147,G
241001070,8458,G
241001120,8440,G
241001220,8434,G
241001230,8446,G
241001240,8448,G
241001320,1307,G
241001330,9101,G
241001340,8146,G
241001590,8435,G
241001660,8449,G
241001770,8412,G
241002150,8436,G
241002170,8456,G
241002270,8813,G
241002430,8850,G
241002560,8815,G
241002570,8830,G
241002600,9335,G
241003160,8321,G
241003280,1336,G
241003320,8131,G
241003360,8340,G
241003420,8459,G
241003550,8835,G
241003740,8814,G
241004370,8455,G
241004670,8415,G
241006010,8834,G
241006030,3000,G
241006040,5000,G
241006889,8837,G
241004710,4300,G
241004720,4000,G
241004730,840060,G
241004740,4100,G
241004750,8218,G
241004760,8862,G
241004770,8443,G
241004790,8211,G
241004810,8366,G
241004850,8839,G
241004860,8423,G
241004880,8424,G
241004890,8165,G
241004900,8852,G
241004920,8478,G
241004940,8432,G
241006868,8877,G
241005300,9802,G
241005310,8472,G
241005320,9801,G
241005330,8471,G
241005760,7000,G
241006120,8450,G
241006140,8327,G
241006320,737,G
241006330,8860,G
241006340,8851,G
241006360,8467,G
241006370,700,G
241006510,7002,G
241006520,8821,G
241006530,8810,G
241006540,8816,G
241006560,8414,G
241006580,7000,G
241006590,7001,G
100000010,12345,S
100100411,6000,S
100100412,6001,S
100100413,6002,S
100100414,6003,S
100100415,6004,S
100100416,6005,S
100100506,6006,S
100100417,6008,S
100100507,6009,S
100100584,6010,S
100100418,6011,S
100100419,6012,S
100100420,6013,S
100100421,6014,S
100100422,6015,S
100100423,6016,S
100100533,6017,S
100100538,6018,S
115000006,6019,S
100100509,6020,S
115000001,6021,S
100100517,6030,S
100100513,6100,S
100100373,6101,S
124000013,6103,S
124000012,6104,S
124000006,6200,S
100100508,6300,S
124000009,6500,S
123000002,6600,S
100100567,6701,S
100100573,6702,S
100100572,6703,S
100100571,6704,S
100100570,6705,S
100100569,6706,S
100100568,6707A,S
115000002,6707B,S
124000016,N6000,S
124000015,N6001,S
122900003,강남01,S
122900006,강남02,S
122900004,강남03,S
122900002,강남05,S
122900005,강남06,S
122900007,강남06-1,S
122900001,강남07,S
122900008,강남08,S
122900009,강남10,S
124900002,강동01,S
124900003,강동02,S
124900001,강동05,S
108900006,강북01,S
108900002,강북02,S
108900003,강북03,S
108900005,강북04,S
108900008,강북05,S
108900007,강북06,S
108900013,강북08,S
108900004,강북09,S
108900009,강북10,S
108900001,강북11,S
108900012,강북12,S
115900006,강서01,S
115900003,강서02,S
115900004,강서03,S
115900001,강서04,S
115900005,강서05,S
115900008,강서05-1,S
115900002,강서06,S
115900007,강서07,S
120900005,관악01,S
120900008,관악02,S
120900003,관악03,S
120900009,관악04,S
120900010,관악05,S
120900004,관악06,S
120900006,관악07,S
120900007,관악08,S
120900002,관악10,S
114900004,관악11,S
241274001,광명01,S
241274005,광명02,S
241274004,광명1-3,S
104900005,광진01,S
104900003,광진02,S
104900002,광진03,S
104900001,광진04,S
104900004,광진05,S
116900013,구로01,S
116900014,구로02,S
116900010,구로03,S
116900011,구로04,S
116900009,구로05,S
116900012,구로06,S
116900006,구로07,S
116900015,구로08,S
116900007,구로09,S
116900003,구로10,S
116900004,구로11,S
116900002,구로12,S
116900001,구로13,S
116900005,구로14,S
116900016,구로15,S
117900008,금천01,S
117900006,금천02,S
117900003,금천03,S
117900002,금천04,S
117900001,금천05,S
117900004,금천06,S
117900007,금천07,S
117900005,금천08,S
117900009,금천09,S
117900010,금천11,S
241350001,남양주33,S
241350002,남양주33-1,S
241347002,남양주80,S
241347005,남양주82A,S
241347006,남양주82B,S
241350003,남양주85,S
110900004,노원01,S
110900009,노원02,S
110900005,노원03,S
110900001,노원04,S
110900003,노원05,S
110900007,노원08,S
110900006,노원09,S
110900002,노원11,S
110900008,노원13,S
109900011,노원14,S
109900010,노원15,S
109900001,도봉01,S
108900010,도봉02,S
109900007,도봉03,S
109900008,도봉04,S
109900004,도봉05,S
109900003,도봉06,S
109900002,도봉07,S
109900006,도봉08,S
109900005,도봉09,S
105900003,동대문01,S
105900002,동대문02,S
105900006,동대문03,S
105900001,동대문05,S
119900007,동작01,S
119900013,동작02,S
119900020,동작03,S
119900022,동작05,S
119900023,동작05-1,S
119900014,동작06,S
119900018,동작07,S
119900009,동작08,S
119900019,동작09,S
119900006,동작10,S
119900011,동작11,S
119900021,동작12,S
120900001,동작13,S
119900012,동작14,S
119900010,동작15,S
119900017,동작16,S
119900016,동작17,S
119900015,동작18,S
119900008,동작19,S
119900001,동작20,S
119900024,동작21,S
102900001,마포01,S
113900005,마포02,S
113900002,마포03,S
113900011,마포05,S
113900012,마포06,S
113900010,마포07,S
113900013,마포08,S
113900015,마포09,S
113900008,마포10,S
113900004,마포11,S
113900003,마포12,S
113900007,마포13,S
113900006,마포14,S
113900014,마포15,S
113900009,마포16,S
113900001,마포17,S
113900016,마포18,S
112900010,서대문01,S
112900014,서대문02대,S
112900015,서대문02소,S
112900004,서대문03,S
112900011,서대문04,S
112900009,서대문05,S
112900007,서대문06,S
112900003,서대문07,S
100900012,서대문08,S
112900012,서대문09대,S
112900013,서대문09소,S
112900001,서대문10,S
112900006,서대문11,S
112900002,서대문12,S
112900005,서대문13,S
112900008,서대문14,S
121900009,서초01,S
121900008,서초02,S
121900005,서초03,S
119900003,서초05,S
119900002,서초06,S
121900011,서초07,S
121900002,서초08,S
121900007,서초09,S
121900003,서초10,S
121900006,서초11,S
121900013,서초13,S
121900010,서초14,S
121900012,서초15,S
119900005,서초16,S
119900004,서초17,S
121900016,서초18,S
121900015,서초18-1,S
121900004,서초20,S
121900001,서초21,S
121900014,서초22,S
241216002,성남21,S
103900003,성동01,S
103900004,성동02,S
103900006,성동03,S
101900001,성동05,S
103900007,성동06,S
103900005,성동07,S
103900002,성동08,S
103900001,성동09,S
103900008,성동10,S
103900009,성동12,S
103900010,성동13,S
107900008,성북01,S
107900003,성북02,S
107900002,성북03,S
107900005,성북04,S
107900011,성북05,S
107900012,성북06,S
107900013,성북07,S
107900007,성북08,S
107900006,성북09,S
107900014,성북10-1,S
107900017,성북10-2,S
107900004,성북12,S
107900001,성북13,S
107900010,성북14-1,S
107900016,성북14-2,S
107900015,성북15,S
105900004,성북20,S
105900005,성북21,S
107900009,성북22,S
241252003,안양6-3,S
241449011,양주15-1긴급,S
241449007,양주15-1막차,S
114900001,양천01,S
114900002,양천02,S
114900003,양천03,S
116900018,양천04,S
116900008,영등포01,S
118900004,영등포02,S
118900005,영등포03,S
118900001,영등포04,S
118900006,영등포05,S
118900003,영등포06,S
118900002,영등포07,S
118900007,영등포08,S
116900017,영등포09,S
118900008,영등포10,S
118900009,영등포11,S
114900006,영등포12,S
114900005,영등포13,S
102900003,용산01,S
102900002,용산02,S
102900004,용산03,S
101900002,용산04,S
111900002,은평01,S
111900003,은평02,S
111900001,은평03,S
111900004,은평04,S
111900005,은평05,S
111900007,은평06,S
111900006,은평07,S
111900008,은평08,S
111900009,은평09,S
111900010,은평10,S
100900006,종로01,S
100900008,종로02,S
100900010,종로03,S
100900011,종로05,S
100900001,종로06,S
100900004,종로07,S
100900005,종로08,S
100900003,종로09,S
100900007,종로11,S
100900009,종로12,S
100900002,종로13,S
106900001,중랑01,S
106900002,중랑02,S
241411001,하남01,S
241412004,하남05,S
241409005,하남07,S
241409006,하남08,S
241409004,하남6-1,S
241412001,하남7-1,S
100100549,100,S
100100006,101,S
100100007,102,S
100100008,103,S
100100009,104,S
100100010,105,S
100100011,106,S
100100012,107,S
100100013,108,S
100100014,109,S
100100016,110A고려대,S
100100015,110B국민대,S
100100017,120,S
100100583,121,S
100100018,130,S
100100019,140,S
100100020,141,S
100100021,142,S
100100022,143,S
100100023,144,S
100100024,145,S
100100025,146,S
100100026,147,S
100100027,148,S
100100029,150,S
100100030,151,S
100100031,152,S
100100032,153,S
100100033,160,S
100100034,162,S
100100036,171,S
100100037,172,S
110000002,173,S
100100038,201,S
100100039,202,S
100100407,240,S
100100595,241,S
104000006,242,S
100100042,260,S
100100043,261,S
100100044,262,S
100100046,270,S
100100047,271,S
100100048,272,S
100100049,273,S
100100051,301,S
100100052,302,S
100100053,303,S
100100564,320,S
100100496,333,S
100100055,340,S
100100056,341,S
124000038,342,S
100100553,350,S
100100057,360,S
124000036,362,S
100100061,370,S
100100596,400,S
100100062,401,S
100100063,402,S
100100597,405,S
100100064,406,S
100100461,407,S
100100068,420,S
100100409,421,S
100100459,440,S
100100070,441,S
100100071,461,S
100100458,462,S
100100605,463,S
100100073,470,S
100100074,471,S
100100075,472,S
100100076,500,S
100100077,501,S
100100410,502,S
100100078,503,S
100100079,504,S
100100080,505,S
100100081,506,S
100100082,507,S
100100083,540,S
100100574,541,S
100100603,542,S
100100084,571,S
100100085,600,S
100100086,601,S
100100087,602,S
100100088,603,S
100100089,604,S
100100090,605,S
100100091,606,S
100100093,640,S
100100094,641,S
100100096,643,S
100100097,650,S
100100098,651,S
100100099,652,S
100100497,653,S
115000007,654,S
100100102,661,S
100100550,662,S
100100436,670,S
100100495,672,S
100100551,673,S
111000008,674,S
100100440,700,S
100100103,701,S
100100104,702A서오릉,S
100100105,702B용두초교,S
100100107,704,S
100100587,705,S
100100511,707,S
100100110,710,S
100100111,720,S
100100112,721,S
100100537,740,S
100100114,750A,S
100100565,750B,S
100100116,751,S
100100117,752,S
100100118,753,S
111000014,761,S
100100437,771,S
111000011,773,S
111000012,774,S
111000013,775,S
100100593,N13,S
100100610,N15,S
100100592,N16,S
100100586,N26,S
100100591,N30,S
100100585,N37,S
100100589,N61,S
100100588,N62,S
115000008,N65,S
100000015,N854,S
100000016,N876,S
100100124,17,S
100100129,1014,S
100100130,1017,S
100100131,1020,S
100100132,1111,S
100100133,1113,S
100100134,1114,S
100100566,1115,S
100100137,1119,S
100100138,1120,S
100100425,1122,S
100100139,1124,S
100100142,1126,S
100100143,1127,S
100100144,1128,S
100100145,1129,S
100100146,1130,S
100100147,1131,S
100100148,1132,S
100100149,1133,S
100100150,1135,S
100100151,1136,S
100100152,1137,S
100100153,1138,S
100100154,1139,S
100100155,1140,S
100100156,1141,S
100100157,1142,S
100100158,1143,S
100100159,1144,S
100100164,1154,S
100100165,1155,S
100100166,1156,S
100100170,1162,S
100100171,1164,S
100100172,1165,S
100100173,1166,S
100100175,1213,S
100100177,1218,S
100100178,1221,S
100100179,1222,S
100100181,1224,S
100100183,1226,S
100100184,1227,S
100100185,1711,S
100100186,2012,S
100100188,2013,S
100100189,2014,S
100100190,2015,S
100100522,2016,S
100100191,2112,S
100100192,2113,S
100100193,2114,S
100100598,2115,S
100100194,2211,S
100100198,2221,S
100100199,2222,S
100100201,2224,S
100100202,2227,S
100100203,2230,S
100100204,2233,S
100100205,2234,S
100100206,2235,S
100100599,2311,S
100100611,2312,S
100100209,2412,S
100100210,2413,S
100100211,2415,S
100100438,3011,S
100100579,3012,S
100100212,3212,S
100100213,3214,S
100100215,3216,S
100100216,3217,S
100100218,3220,S
100100219,3313,S
100100220,3314,S
100100221,3315,S
100100222,3316,S
100100478,3317,S
100100498,3318,S
100100501,3319,S
100100578,3321,S
100100613,3322,S
100100223,3411,S
100100224,3412,S
100100225,3413,S
100100226,3414,S
100100228,3416,S
100100229,3417,S
100100232,3422,S
100100609,3425,S
100100612,3426,S
100100604,4211,S
100100234,4212,S
100100237,4318,S
100100427,4319,S
100100500,4412,S
100100454,4419,S
100100246,4432,S
100100247,4433,S
122000001,4435,S
100100248,5012,S
100100249,5413,S
100100250,5511,S
100100251,5513,S
100100252,5515,S
100100253,5516,S
100100254,5517,S
100100255,5519,S
100100257,5522A난곡,S
100100258,5522B호암,S
100100259,5523,S
100100260,5524,S
100100261,5525,S
100100263,5528,S
100100264,5530,S
100100265,5531,S
100100266,5534,S
100100267,5535,S
100100268,5536,S
100100269,5537,S
100100272,5615,S
100100273,5616,S
100100274,5617,S
100100275,5618,S
100100276,5619,S
100100277,5620,S
100100278,5621,S
100100279,5623,S
100100280,5624,S
100100281,5625,S
100100282,5626,S
100100283,5627,S
100100284,5630,S
100100285,5633,S
100100286,5712,S
100100287,5713,S
100100288,5714,S
100100289,6211,S
100100290,6411,S
100100291,6511,S
100100292,6512,S
100100293,6513,S
100100294,6514,S
100100521,6515,S
100100576,6516,S
100100295,6611,S
100100453,6613,S
100100297,6614,S
100100298,6616,S
100100299,6617,S
100100300,6620,S
100100301,6623,S
100100302,6624,S
100100303,6625,S
100100304,6627,S
100100305,6628,S
100100306,6629,S
100100307,6630,S
100100308,6631,S
100100309,6632,S
100100311,6635,S
100100312,6637,S
100100313,6638,S
100100601,6640A,S
100100602,6640B,S
100100316,6642,S
100100318,6645,S
100100320,6647,S
115000005,6648,S
114000001,6649,S
100100322,6654,S
100100329,6657,S
100100330,6712,S
100100331,6714,S
100100332,6715,S
100100451,6716,S
100100450,7011,S
100100449,7013A,S
100100448,7013B,S
100100447,7016,S
100100337,7017,S
100100338,7018,S
100100339,7019,S
100100340,7021,S
100100341,7022,S
100100342,7024,S
100100446,7025,S
100100344,7211,S
100100499,7212,S
100100345,7611,S
100100346,7612,S
100100347,7613,S
100100348,7711,S
100100349,7713,S
100100462,7715,S
124000008,7719,S
100100352,7720,S
100100353,7722,S
100100354,7723,S
100100357,7726,S
100100358,7727,S
100100359,7728,S
100100360,7730,S
111000010,7734,S
100100363,7737,S
100100364,7738,S
100100552,7739,S
100100370,8111,S
124000010,8331,S
100100383,8541,S
108000001,8551,S
113000001,8761,S
111000009,8771,S
100100525,8772,S
100100387,8774,S
100100001,2,S
100100002,3,S
100100003,5,S
112000001,8777,S
100100389,9401,S
100100390,9403,S
100100391,9404,S
100100392,9408,S
100100397,9701,S
100100398,9703,S
100100400,9707,S
100100402,9709,S
100100607,9711A,S
100100406,9714,S
165000145,1000인천,S
165000146,1100인천,S
165000147,1101인천,S
165000412,117인천,S
165000148,1200인천,S
165000149,1300인천,S
165000150,1301인천,S
165000421,1302인천,S
165000151,1400인천,S
165000152,1500인천,S
165000486,1501인천,S
165000154,1601인천,S
165000158,2500인천,S
165000064,300인천,S
165000391,60-5인천,S
165000335,6118인천,S
165000495,6336인천,S
165000215,6405인천,S
165000409,6628인천,S
165000494,6635인천,S
165000240,66인천,S
165000381,6724인천,S
165000377,7700인천,S
165000052,78인천,S
165000160,9100인천,S
165000161,9200인천,S
165000245,9201인천,S
165000162,9300인천,S
165000437,9301인천,S
165000163,9500인천,S
165000164,9501인천,S
165000303,9802인천,S
208000024,1-1안양,S
207000009,1-1의정부,S
207000080,1-2의정부,S
207000088,1-3의정부,S
222000032,1-4남양주,S
207000004,10-1의정부,S
207000085,10-2의정부,S
207000093,10-3의정부,S
234000028,10-5광주,S
234001511,1000-1광주,S
222000136,1000-2남양주,S
219000013,1000고양,S
221000003,1000구리,S
218000007,1001고양,S
222000107,1001남양주,S
232000006,1002김포,S
204000080,1002성남,S
233000140,1002화성,S
241000910,1004,S
232000073,1004김포,S
234000074,1005-1광주,S
234000065,1005광주,S
234000013,1007-1광주,S
234000015,1007광주,S
233000125,1008화성,S
234000310,1009광주,S
213000012,100광명,S
234000873,100광주,S
204000018,100성남,S
204000083,100출성남,S
229000030,100파주,S
213000016,101광명,S
228000179,101용인,S
206000007,102성남,S
204000060,103성남,S
219000006,1082고양,S
219000007,108고양,S
222000082,10남양주,S
212000003,10부천,S
207000003,10의정부,S
213000007,11-1광명,S
208000003,11-1안양,S
213000011,11-2광명,S
208000004,11-2안양,S
208000006,11-3안양,S
208000005,11-5안양,S
218000011,1100고양,S
222000074,1100남양주,S
235000085,1100양주,S
234000016,1112광주,S
234001203,1113-10광주,S
234001204,1113-11광주,S
234000011,1113-1광주,S
234001516,1113-2광주,S
234000042,1113광주,S
234000031,1115-6광주,S
234000069,1117광주,S
207000012,111의정부,S
222000045,112-1남양주,S
227000005,112-5하남,S
234000036,112광주,S
234000882,1150광주,S
204000081,1151성남,S
234000037,116광주,S
235000020,118양주,S
234000040,119광주,S
213000008,11광명,S
236000050,11포천,S
210000002,12-1부천,S
207000048,12-3의정부,S
222000137,1200-1남양주,S
219000016,1200고양,S
222000078,1200남양주,S
228000181,1241용인,S
204000035,1251성남,S
210000027,12부천,S
234000082,13-2광주,S
241001320,1307고양,S
241000810,1310고양,S
234001251,1311광주,S
239000110,1330-2가평,S
239000024,1330-44가평,S
239000111,1330-4가평,S
241003280,1336고양,S
207000026,133의정부,S
234000072,13광주,S
204000073,15-1성남,S
234000313,1500-2광주,S
218000010,1500고양,S
229000041,150파주,S
234000324,1550-1광주,S
234000136,1550광주,S
234001290,1551B광주,S
234001138,1551광주,S
234000314,1560광주,S
234001271,1570광주,S
234000035,15광주,S
234000050,1650광주,S
222000028,165남양주,S
222000048,166-1남양주,S
222000049,1660남양주,S
222000046,1670남양주,S
222000072,167남양주,S
221000033,1680구리,S
222000165,169남양주,S
234000034,16광주,S
222000073,1700남양주,S
213000005,17광명,S
229000013,17파주,S
241000830,1801고양,S
235000081,19-1양주,S
219000027,1900고양,S
208000031,19안양,S
235000080,19양주,S
213000006,1광명,S
222000058,1남양주,S
208000007,1안양,S
222000122,2000-1남양주,S
240000007,2000-1양평,S
222000128,2000-2남양주,S
240000008,2000-2양평,S
240000079,2000-3양평,S
240000105,2000-4양평,S
232000091,2000김포,S
222000075,2000남양주,S
229000021,2000파주,S
229000028,200파주,S
222000012,202-1남양주,S
222000004,202남양주,S
232000074,20김포,S
208000014,20안양,S
213000002,21광명,S
232000095,21김포,S
229000061,2200파주,S
210000028,220부천,S
213000010,22광명,S
232000070,22김포,S
222000013,23남양주,S
210000060,23부천,S
213000003,27광명,S
213000017,2광명,S
232000028,2김포,S
227000004,30-1하남,S
227000006,30-3하남,S
227000001,30-5하남,S
232000093,3000A김포,S
241004280,3000고양,S
232000061,3000김포,S
200000104,3000수원,S
241004220,3001고양,S
213000015,3001광명,S
241004230,3002고양,S
213000019,3002광명,S
200000145,3002수원,S
241004250,3003고양,S
200000108,3003수원,S
241004260,3005고양,S
200000110,3007수원,S
216000021,301안산,S
208000027,3030안양,S
234000003,30광주,S
229000010,30파주,S
227000003,30하남,S
216000026,3100안산,S
207000070,3100의정부,S
216000043,3101안산,S
216000061,3102안산,S
229000027,31파주,S
227000017,31하남,S
218000005,3200고양,S
224000019,3200시흥,S
236000149,3200포천,S
217000013,320안산,S
234000009,32광주,S
234000041,330-1광주,S
241003600,3300고양,S
224000047,3300시흥,S
229000060,330파주,S
204000084,331성남,S
229000035,333파주,S
227000035,33하남,S
224000050,3400시흥,S
229000032,34파주,S
236000176,3500포천,S
236000190,3600포천,S
229000036,360파주,S
207000073,36의정부,S
207000027,36의정부,S
241006020,3700고양,S
232000067,388김포,S
238000017,39-1연천,S
238000020,39-4연천,S
200000233,3900전수원,S
213000009,39광명,S
